Code,name,Location,Margin,total_sales,supplier_total_claim,retailer_total_claim,transaction,item
"R060","REAL OSCAR SDN BHD ","GMS","20","11948.23","9495.97","2452.26","417","45"
"R060","REAL OSCAR SDN BHD ","GRK","22","8301.33","6603.55","1697.78","294","38"
"R060","REAL OSCAR SDN BHD ","IBN","20","6239.73","4962.04","1277.69","222","34"
"R060","REAL OSCAR SDN BHD ","JRT","22","5670.95","4489.82","1181.13","207","31"
"R060","REAL OSCAR SDN BHD ","KLM","20","1329.80","1042.33","287.47","46","18"
"R060","REAL OSCAR SDN BHD ","KLP","15","9344.57","7388.69","1955.88","319","27"
"R060","REAL OSCAR SDN BHD ","MR","20","9309.87","7398.65","1911.22","326","38"
"R060","REAL OSCAR SDN BHD ","MTK","22","3491.80","2792.33","699.47","132","34"
"R060","REAL OSCAR SDN BHD ","NSB","15","5005.40","3898.31","1107.09","166","21"
"R060","REAL OSCAR SDN BHD ","PDS","22","7853.13","6221.77","1631.36","276","44"
"R060","REAL OSCAR SDN BHD ","PLU","20","4388.83","3458.01","930.82","167","20"
"R060","REAL OSCAR SDN BHD ","RB","22","16814.38","13317.03","3497.35","576","34"
"R060","REAL OSCAR SDN BHD ","SGB","20","9665.31","7660.41","2004.90","328","41"
"R060","REAL OSCAR SDN BHD ","SGM","22","7761.83","6058.90","1702.93","230","30"
"R060","REAL OSCAR SDN BHD ","SGP","15","10223.54","8127.93","2095.61","366","27"
"R060","REAL OSCAR SDN BHD ","SGS","20","5187.93","4090.88","1097.05","178","22"
"R060","REAL OSCAR SDN BHD ","SM2","20","5712.95","4521.34","1191.61","206","38"
"R060","REAL OSCAR SDN BHD ","SMJ","20","1142.78","910.94","231.84","46","22"
"R060","REAL OSCAR SDN BHD ","SNW","15","3432.90","2723.50","709.40","116","30"
"R060","REAL OSCAR SDN BHD ","SPE","22","2346.90","1854.41","492.49","73","22"
"R060","REAL OSCAR SDN BHD ","TGM","20","8882.84","7017.82","1865.02","306","38"
"R060","REAL OSCAR SDN BHD ","TI1","22","8642.89","6843.82","1799.07","288","38"
"R060","REAL OSCAR SDN BHD ","TI2","20","4604.00","3632.58","971.42","184","27"
"R060","REAL OSCAR SDN BHD ","TJG","22","5409.08","4295.94","1113.14","187","44"
"R060","REAL OSCAR SDN BHD ","TKK","20","2466.87","1970.01","496.86","90","29"
"R060","REAL OSCAR SDN BHD ","TML","22","7010.84","5550.58","1460.26","246","32"
"R060","REAL OSCAR SDN BHD ","TPH","20","5973.97","4740.06","1233.91","212","44"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","BER","18","18.50","15.17","3.33","1","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","BGJ","18","148.00","121.36","26.64","7","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","BT1","18","37.00","30.34","6.66","2","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","IBN","18","37.00","30.34","6.66","2","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","JRT","18","18.50","15.17","3.33","1","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","PDS","18","55.50","45.51","9.99","3","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","RB","18","37.00","30.34","6.66","2","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","SGM","18","18.50","15.17","3.33","1","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","SGS","18","29.80","24.44","5.36","2","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","TI1","18","29.80","24.44","5.36","2","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","TI2","18","59.60","48.87","10.73","4","1"
"S021","SUSU LEMBU ASLI MARKETING SDN BHD","TML","18","37.00","30.34","6.66","2","1"
"S028","S.E.SUPPLIES(M)SDN.BHD.","JRT","40","355.20","213.12","142.08","33","8"
"S028","S.E.SUPPLIES(M)SDN.BHD.","MTK","40","12.80","7.68","5.12","2","2"
"S028","S.E.SUPPLIES(M)SDN.BHD.","RB","40","25.30","15.18","10.12","3","3"
"S028","S.E.SUPPLIES(M)SDN.BHD.","TI1","40","47.50","28.50","19.00","5","5"
"S102","SOJO CORPORATION SDN BHD","BGJ","35","4026.90","2618.23","1408.67","531","32"
"S102","SOJO CORPORATION SDN BHD","BT1","35","924.70","601.06","323.65","162","18"
"S102","SOJO CORPORATION SDN BHD","GMS","35","1533.85","997.29","536.56","269","26"
"S102","SOJO CORPORATION SDN BHD","IBN","35","1036.35","673.63","362.72","163","20"
"S102","SOJO CORPORATION SDN BHD","JRT","35","6394.40","4156.36","2238.04","1051","25"
"S102","SOJO CORPORATION SDN BHD","KLP","35","1351.55","878.81","472.74","210","23"
"S102","SOJO CORPORATION SDN BHD","MR","32","2368.95","1540.23","828.72","354","23"
"S102","SOJO CORPORATION SDN BHD","MTK","35","1241.75","807.14","434.61","198","23"
"S102","SOJO CORPORATION SDN BHD","PDS","35","1476.85","962.17","514.68","223","25"
"S102","SOJO CORPORATION SDN BHD","SGS","35","1897.35","1233.28","664.07","231","23"
"S102","SOJO CORPORATION SDN BHD","TI1","35","2486.75","1616.61","870.14","329","25"
"S102","SOJO CORPORATION SDN BHD","TJG","35","1170.30","760.70","409.60","166","22"
"S102","SOJO CORPORATION SDN BHD","TML","35","2374.80","1543.62","831.18","378","21"
"S178","SINCHOR MARKETING (M) SDN BHD","BER","25","262.80","197.10","65.70","14","3"
"S178","SINCHOR MARKETING (M) SDN BHD","BGJ","25","258.45","193.84","64.61","14","5"
"S178","SINCHOR MARKETING (M) SDN BHD","BT2","35","288.80","211.93","76.87","11","4"
"S178","SINCHOR MARKETING (M) SDN BHD","GMS","35","167.70","116.06","51.64","7","7"
"S178","SINCHOR MARKETING (M) SDN BHD","GRK","25","904.70","678.53","226.17","40","4"
"S178","SINCHOR MARKETING (M) SDN BHD","IBN","25","381.00","285.75","95.25","14","1"
"S178","SINCHOR MARKETING (M) SDN BHD","JRT","25","174.90","131.17","43.72","6","1"
"S178","SINCHOR MARKETING (M) SDN BHD","KLP","25","87.60","65.70","21.90","4","1"
"S178","SINCHOR MARKETING (M) SDN BHD","MR","20","511.50","381.20","130.30","22","7"
"S178","SINCHOR MARKETING (M) SDN BHD","MTK","35","279.15","197.33","81.82","12","8"
"S178","SINCHOR MARKETING (M) SDN BHD","PDS","25","231.10","173.32","57.78","10","4"
"S178","SINCHOR MARKETING (M) SDN BHD","RB","35","506.00","366.34","139.66","27","10"
"S178","SINCHOR MARKETING (M) SDN BHD","SGB","25","609.20","456.90","152.30","24","4"
"S178","SINCHOR MARKETING (M) SDN BHD","SGP","25","70.50","52.88","17.62","3","1"
"S178","SINCHOR MARKETING (M) SDN BHD","SGS","25","430.10","322.58","107.52","15","4"
"S178","SINCHOR MARKETING (M) SDN BHD","SM2","25","118.10","88.58","29.52","8","2"
"S178","SINCHOR MARKETING (M) SDN BHD","SMJ","35","206.35","152.51","53.84","10","5"
"S178","SINCHOR MARKETING (M) SDN BHD","TGM","20","1408.35","1053.54","354.81","59","9"
"S178","SINCHOR MARKETING (M) SDN BHD","TI1","25","407.95","305.96","101.99","17","4"
"S178","SINCHOR MARKETING (M) SDN BHD","TI2","20","760.95","566.40","194.55","38","10"
"S178","SINCHOR MARKETING (M) SDN BHD","TJG","25","302.50","226.88","75.63","14","3"
"S178","SINCHOR MARKETING (M) SDN BHD","TKK","25","134.50","100.88","33.62","5","2"
"S178","SINCHOR MARKETING (M) SDN BHD","TML","25","550.00","412.50","137.50","21","3"
"S178","SINCHOR MARKETING (M) SDN BHD","TPH","25","272.00","204.00","68.00","13","4"
"S188","SENG HIN THYE (PG) SDN BHD","BER","30","70.50","49.35","21.15","3","1"
"S188","SENG HIN THYE (PG) SDN BHD","BGJ","30","23.50","16.45","7.05","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","IBN","30","23.60","16.52","7.08","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","PDS","30","23.10","16.17","6.93","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","SGS","30","23.60","16.52","7.08","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","TGM","30","23.60","16.52","7.08","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","TI2","30","23.60","16.52","7.08","1","1"
"S188","SENG HIN THYE (PG) SDN BHD","TJG","30","22.65","15.85","6.79","1","1"
"S214","SINNY CORPORATION SDN BHD","BER","18","2660.00","2121.83","538.17","82","16"
"S214","SINNY CORPORATION SDN BHD","MTK","18","2450.00","1999.25","450.75","92","8"
"S214","SINNY CORPORATION SDN BHD","TI1","18","3537.00","2816.16","720.84","66","13"
"S232","SPRISEN (M) SDN.BHD.","SM2","30","6123.10","4818.51","1304.59","48","13"
"S232","SPRISEN (M) SDN.BHD.","TI1","30","6272.60","4947.11","1325.49","44","15"
"S277","SPORT GIRL (M) SDN. BHD.","SGS","20","5967.40","4690.33","1277.07","172","14"
"S277","SPORT GIRL (M) SDN. BHD.","TI2","20","6356.50","5000.57","1355.93","164","17"
"S306","SING KENG HENG SDN. BHD.","BT2","20","11749.80","9399.84","2349.96","252","14"
"S408","SUITSMAN SDN. BHD.","BER","16","10985.80","9139.34","1846.46","159","17"
"S408","SUITSMAN SDN. BHD.","MR","25","8403.00","6812.10","1590.90","97","21"
"S408","SUITSMAN SDN. BHD.","SGS","30","9693.00","8031.74","1661.26","124","16"
"S420","SHUANG HOCK TRADING SDN BHD-CONSIGMENT","NSB","15","840.19","714.16","126.03","83","2"
"S420","SHUANG HOCK TRADING SDN BHD-CONSIGMENT","PLU","15","1158.21","984.48","173.73","144","2"
"S420","SHUANG HOCK TRADING SDN BHD-CONSIGMENT","TJG","15","35294.96","30000.72","5294.24","3346","40"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","KLP","12","2.90","2.55","0.35","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","MR","12","11.25","9.90","1.35","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","PDS","13","129.90","113.01","16.89","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","SGB","12","13.60","11.92","1.68","3","3"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","SGM","13","106.90","93.00","13.90","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","SGS","12","309.90","272.71","37.19","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","SM2","13","106.90","93.00","13.90","1","1"
"T004-C","TEGAS TULIN SDN BHD ( CONSIGNMENT )","TGM","13","106.90","93.00","13.90","1","1"
"T015","TAJIN TRADING","BER","30","501.00","356.69","144.31","126","25"
"T015","TAJIN TRADING","BGJ","20","911.35","652.16","259.20","247","34"
"T015","TAJIN TRADING","BT2","30","997.20","708.16","289.04","232","38"
"T015","TAJIN TRADING","GMS","20","321.90","232.90","89.00","101","16"
"T015","TAJIN TRADING","GRK","30","156.30","120.87","35.43","20","7"
"T015","TAJIN TRADING","IBN","20","439.90","311.03","128.87","135","32"
"T015","TAJIN TRADING","JRT","30","647.95","475.22","172.73","181","32"
"T015","TAJIN TRADING","KLP","30","858.15","619.89","238.26","202","36"
"T015","TAJIN TRADING","MR","20","173.70","124.55","49.15","45","14"
"T015","TAJIN TRADING","MTK","30","187.15","135.31","51.84","54","21"
"T015","TAJIN TRADING","PDS","20","763.10","548.88","214.22","169","28"
"T015","TAJIN TRADING","RB","30","2036.80","1468.65","568.15","516","42"
"T015","TAJIN TRADING","SGB","30","328.75","234.23","94.52","122","19"
"T015","TAJIN TRADING","SGM","20","120.00","85.48","34.52","34","14"
"T015","TAJIN TRADING","SGS","30","2259.65","1623.14","636.51","492","54"
"T015","TAJIN TRADING","SM2","30","58.30","40.81","17.49","31","6"
"T015","TAJIN TRADING","SMJ","30","222.95","165.37","57.59","50","21"
"T015","TAJIN TRADING","SNW","30","157.45","115.74","41.70","46","12"
"T015","TAJIN TRADING","SPE","30","397.30","283.24","114.05","110","44"
"T015","TAJIN TRADING","TGM","30","1142.15","822.24","319.91","284","39"
"T015","TAJIN TRADING","TI1","20","898.85","645.53","253.32","216","51"
"T015","TAJIN TRADING","TI2","30","394.95","282.45","112.50","108","29"
"T015","TAJIN TRADING","TJG","30","269.04","192.04","77.00","73","32"
"T015","TAJIN TRADING","TKK","30","284.90","204.66","80.24","66","16"
"T015","TAJIN TRADING","TML","30","314.50","229.81","84.69","68","23"
"T015","TAJIN TRADING","TPH","20","324.90","235.76","89.14","96","24"
"T043","TOTAL CARE MARKETING SDN.BHD.","BGJ","45","5.00","2.75","2.25","5","1"
"T043","TOTAL CARE MARKETING SDN.BHD.","BT2","45","398.50","219.17","179.33","113","9"
"T043","TOTAL CARE MARKETING SDN.BHD.","MR","45","137.55","75.65","61.90","46","4"
"T043","TOTAL CARE MARKETING SDN.BHD.","MTK","45","110.50","60.78","49.73","47","2"
"T043","TOTAL CARE MARKETING SDN.BHD.","PDS","45","204.65","112.56","92.09","51","4"
"T043","TOTAL CARE MARKETING SDN.BHD.","RB","45","169.70","93.34","76.37","36","6"
"T043","TOTAL CARE MARKETING SDN.BHD.","SGB","45","7.20","3.96","3.24","3","1"
"T043","TOTAL CARE MARKETING SDN.BHD.","SGS","45","429.90","236.45","193.45","60","6"
"T043","TOTAL CARE MARKETING SDN.BHD.","SM2","45","134.55","74.00","60.55","24","6"
"T043","TOTAL CARE MARKETING SDN.BHD.","SMJ","45","137.65","75.71","61.94","56","5"
"T043","TOTAL CARE MARKETING SDN.BHD.","SNW","45","131.90","72.54","59.35","41","5"
"T043","TOTAL CARE MARKETING SDN.BHD.","TGM","45","339.75","186.86","152.89","68","6"
"T043","TOTAL CARE MARKETING SDN.BHD.","TI2","45","1114.80","613.14","501.66","264","8"
"T043","TOTAL CARE MARKETING SDN.BHD.","TJG","45","256.45","141.05","115.40","46","6"
"T043","TOTAL CARE MARKETING SDN.BHD.","TKK","45","294.75","162.11","132.64","61","10"
"T043","TOTAL CARE MARKETING SDN.BHD.","TML","45","538.05","295.93","242.12","142","7"
"T043","TOTAL CARE MARKETING SDN.BHD.","TPH","45","15.40","8.47","6.93","7","1"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","GMS","20","6270.90","5011.98","1258.92","297","115"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","JRT","20","25397.90","20620.31","4777.59","1160","132"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","NSB","30","2700.10","2166.84","533.26","129","79"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","PLU","20","3931.85","3168.68","763.17","168","71"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","SGP","20","6870.95","5610.54","1260.41","339","80"
"T052","TOLLYJOY CORPORATION (M) SDN BHD","TML","30","13554.50","10929.07","2625.43","604","183"
"T088","TAIPING POLY MARKETING SDN. BHD.","BER","25","2087.28","1572.25","515.03","26","14"
"T088","TAIPING POLY MARKETING SDN. BHD.","BGJ","25","2890.49","2167.87","722.62","39","13"
"T088","TAIPING POLY MARKETING SDN. BHD.","BT2","25","5630.69","4224.40","1406.28","73","19"
"T088","TAIPING POLY MARKETING SDN. BHD.","GMS","25","1974.07","1480.55","493.52","23","14"
"T088","TAIPING POLY MARKETING SDN. BHD.","GRK","25","1668.39","1254.23","414.16","23","12"
"T088","TAIPING POLY MARKETING SDN. BHD.","IBN","25","2483.82","1871.86","611.96","29","14"
"T088","TAIPING POLY MARKETING SDN. BHD.","JRT","25","2989.64","2242.23","747.41","33","10"
"T088","TAIPING POLY MARKETING SDN. BHD.","KKD","25","1033.81","775.36","258.45","19","9"
"T088","TAIPING POLY MARKETING SDN. BHD.","KLM","25","1031.87","773.90","257.97","13","9"
"T088","TAIPING POLY MARKETING SDN. BHD.","KLP","25","1348.76","1013.04","335.72","16","12"
"T088","TAIPING POLY MARKETING SDN. BHD.","MR","25","6427.89","4820.92","1606.97","68","19"
"T088","TAIPING POLY MARKETING SDN. BHD.","MTK","25","4874.97","3677.16","1197.81","66","21"
"T088","TAIPING POLY MARKETING SDN. BHD.","NSB","25","903.48","677.61","225.87","14","8"
"T088","TAIPING POLY MARKETING SDN. BHD.","PDS","25","4565.06","3423.79","1141.26","67","12"
"T088","TAIPING POLY MARKETING SDN. BHD.","PLU","25","1819.79","1364.84","454.95","21","9"
"T088","TAIPING POLY MARKETING SDN. BHD.","RB","22","2691.59","2024.97","666.62","40","16"
"T088","TAIPING POLY MARKETING SDN. BHD.","SGB","25","2607.04","1955.28","651.76","44","15"
"T088","TAIPING POLY MARKETING SDN. BHD.","SGP","25","1873.71","1405.28","468.43","27","11"
"T088","TAIPING POLY MARKETING SDN. BHD.","SGS","18","5813.67","4368.57","1445.09","71","21"
"T088","TAIPING POLY MARKETING SDN. BHD.","SM2","25","5213.50","3910.13","1303.37","57","20"
"T088","TAIPING POLY MARKETING SDN. BHD.","SMJ","25","2506.75","1880.06","626.69","30","17"
"T088","TAIPING POLY MARKETING SDN. BHD.","SNW","25","376.76","282.57","94.19","5","5"
"T088","TAIPING POLY MARKETING SDN. BHD.","SPE","22","1340.71","1008.65","332.06","21","12"
"T088","TAIPING POLY MARKETING SDN. BHD.","TGM","25","1552.00","1167.24","384.76","23","9"
"T088","TAIPING POLY MARKETING SDN. BHD.","TI1","25","1448.00","1086.00","362.00","25","12"
"T088","TAIPING POLY MARKETING SDN. BHD.","TI2","25","895.84","671.88","223.96","13","7"
"T088","TAIPING POLY MARKETING SDN. BHD.","TJG","22","1940.96","1460.28","480.68","25","15"
"T088","TAIPING POLY MARKETING SDN. BHD.","TKK","25","2239.14","1703.60","535.54","37","18"
"T088","TAIPING POLY MARKETING SDN. BHD.","TML","25","5224.21","3918.16","1306.05","74","19"
"T088","TAIPING POLY MARKETING SDN. BHD.","TPH","25","1694.28","1272.18","422.10","18","12"
"T096","TH GEMILANG ENTERPRISE","BGJ","25","3672.50","2762.16","910.34","36","14"
"T096","TH GEMILANG ENTERPRISE","GMS","25","683.00","512.25","170.75","5","3"
"T096","TH GEMILANG ENTERPRISE","GRK","25","383.95","288.98","94.97","5","5"
"T096","TH GEMILANG ENTERPRISE","IBN","25","1192.80","899.81","292.99","15","11"
"T096","TH GEMILANG ENTERPRISE","PDS","25","1890.00","1418.01","471.99","19","12"
"T096","TH GEMILANG ENTERPRISE","SGB","25","1373.00","1029.75","343.25","10","7"
"T096","TH GEMILANG ENTERPRISE","SGS","25","1564.00","1173.00","391.00","18","11"
"T096","TH GEMILANG ENTERPRISE","TGM","25","1476.00","1107.00","369.00","10","5"
"T096","TH GEMILANG ENTERPRISE","TI2","25","2558.60","1923.74","634.86","30","13"
"T096","TH GEMILANG ENTERPRISE","TJG","25","886.00","668.67","217.33","8","5"
"T096","TH GEMILANG ENTERPRISE","TPH","22","675.25","510.61","164.64","7","6"
"T102","TKB MARKETING (M) SDN BHD","BER","25","1158.70","871.84","286.86","52","14"
"T102","TKB MARKETING (M) SDN BHD","BGJ","25","912.85","684.64","228.21","23","14"
"T102","TKB MARKETING (M) SDN BHD","BT2","25","298.40","233.71","64.69","16","8"
"T102","TKB MARKETING (M) SDN BHD","GMS","25","190.00","142.50","47.50","6","4"
"T102","TKB MARKETING (M) SDN BHD","IBN","25","709.25","547.04","162.21","36","17"
"T102","TKB MARKETING (M) SDN BHD","KLP","25","1064.25","798.19","266.06","30","7"
"T102","TKB MARKETING (M) SDN BHD","MR","25","441.10","332.24","108.86","14","9"
"T102","TKB MARKETING (M) SDN BHD","MTK","20","360.70","271.94","88.76","16","8"
"T102","TKB MARKETING (M) SDN BHD","PDS","25","2687.90","2093.29","594.61","112","24"
"T102","TKB MARKETING (M) SDN BHD","RB","20","586.25","441.10","145.15","14","7"
"T102","TKB MARKETING (M) SDN BHD","SGB","25","975.60","740.67","234.92","56","13"
"T102","TKB MARKETING (M) SDN BHD","SGS","28","639.85","479.35","160.50","24","11"
"T102","TKB MARKETING (M) SDN BHD","SMJ","25","455.40","342.96","112.44","38","9"
"T102","TKB MARKETING (M) SDN BHD","TGM","25","1184.55","888.41","296.14","52","16"
"T102","TKB MARKETING (M) SDN BHD","TI1","25","294.00","245.51","48.50","19","8"
"T102","TKB MARKETING (M) SDN BHD","TI2","25","957.60","729.53","228.07","47","15"
"T102","TKB MARKETING (M) SDN BHD","TJG","25","206.65","156.40","50.25","7","4"
"T102","TKB MARKETING (M) SDN BHD","TKK","25","314.20","235.65","78.55","8","6"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","BER","33","1332.58","892.17","440.41","173","12"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","BGJ","33","1337.05","894.43","442.62","165","13"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","BT1","33","738.63","494.88","243.75","85","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","BT2","33","916.45","614.02","302.43","100","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","GMS","33","718.53","481.42","237.11","96","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","GRK","33","1096.47","734.63","361.84","136","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","IBN","33","550.92","368.32","182.60","73","12"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","JRT","33","1052.29","705.03","347.26","127","7"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","KKD","33","399.05","267.36","131.69","63","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","KLM","33","549.02","367.84","181.18","73","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","KLP","33","1465.31","981.26","484.05","204","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","MR","33","551.82","369.44","182.38","58","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","MTK","33","288.46","193.11","95.35","43","6"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","PDS","33","1482.09","991.45","490.64","169","14"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","PLU","33","8.50","5.70","2.80","2","1"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","RB","33","1382.36","925.86","456.50","177","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SGB","35","641.17","428.71","212.46","96","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SGM","33","387.32","259.50","127.82","42","7"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SGP","33","965.26","646.72","318.54","186","6"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SGS","33","1988.24","1330.96","657.28","290","13"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SM2","33","664.75","445.38","219.37","88","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SMJ","33","256.47","171.83","84.64","39","9"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","SPE","33","488.89","327.28","161.61","76","10"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TGM","33","2367.64","1585.30","782.34","271","14"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TI1","33","264.27","176.96","87.31","37","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TI2","33","506.36","339.26","167.10","58","8"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TJG","33","634.72","424.24","210.48","88","12"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TKK","35","286.46","191.41","95.05","39","11"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TML","33","2772.63","1858.72","913.91","379","13"
"T149","TOAD PUBLISHING&DISTRIBUTIONS","TPH","33","972.21","651.20","321.01","115","11"
"T154","TLM MARKETING ","BGJ","25","2366.40","1817.75","548.65","82","18"
"T154","TLM MARKETING ","GMS","15","3209.55","2466.45","743.10","110","25"
"T154","TLM MARKETING ","IBN","25","1242.50","954.27","288.23","41","14"
"T154","TLM MARKETING ","JRT","15","2294.20","1768.93","525.27","80","11"
"T154","TLM MARKETING ","KKD","25","728.30","562.19","166.11","27","10"
"T154","TLM MARKETING ","KLM","15","69.70","59.24","10.46","5","4"
"T154","TLM MARKETING ","KLP","25","2968.85","2298.39","670.46","115","15"
"T154","TLM MARKETING ","MR","15","1187.60","918.92","268.68","42","13"
"T154","TLM MARKETING ","NSB","25","1208.50","923.68","284.82","35","12"
"T154","TLM MARKETING ","PDS","15","1552.05","1185.39","366.66","46","12"
"T154","TLM MARKETING ","PLU","25","672.70","520.71","152.00","23","9"
"T154","TLM MARKETING ","RB","15","1862.75","1460.21","402.54","69","14"
"T154","TLM MARKETING ","SGM","25","684.45","526.07","158.38","22","12"
"T154","TLM MARKETING ","SGP","15","1265.60","987.46","278.14","45","14"
"T154","TLM MARKETING ","SGS","25","1928.90","1506.02","422.88","89","13"
"T154","TLM MARKETING ","SPE","15","789.50","610.83","178.66","30","13"
"T154","TLM MARKETING ","TGM","25","1913.80","1487.64","426.16","81","15"
"T154","TLM MARKETING ","TI1","15","968.50","742.60","225.89","35","13"
"T154","TLM MARKETING ","TI2","25","2388.15","1843.37","544.78","91","15"
"T154","TLM MARKETING ","TJG","15","1027.35","790.90","236.45","39","13"
"T154","TLM MARKETING ","TML","25","934.60","726.92","207.68","32","11"
"T202","TRI MAJU ENTERPRISE","BER","20","1368.00","1094.40","273.60","136","2"
"T202","TRI MAJU ENTERPRISE","BT2","20","1222.00","977.60","244.40","115","2"
"T202","TRI MAJU ENTERPRISE","JRT","20","1682.00","1345.60","336.40","154","2"
"T202","TRI MAJU ENTERPRISE","KLP","20","692.00","553.60","138.40","74","2"
"T202","TRI MAJU ENTERPRISE","RB","20","1602.00","1281.60","320.40","148","2"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","BER","15","40452.48","34384.61","6067.87","6140","33"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","BGJ","15","46169.93","39244.44","6925.49","6074","35"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","BT1","15","13755.36","11692.06","2063.30","2093","37"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","BT2","15","31125.12","26456.35","4668.77","4645","38"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","GMS","15","41626.17","35382.24","6243.93","6165","34"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","GRK","15","22027.66","18723.51","3304.15","3515","36"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","IBN","15","31319.76","26621.80","4697.96","4690","37"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","JRT","15","47775.79","40609.42","7166.37","6791","38"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","KKD","15","7879.73","6697.77","1181.96","1330","27"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","KLM","15","6670.92","5670.28","1000.64","999","27"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","KLP","15","40878.15","34746.43","6131.72","5931","37"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","MR","15","55137.07","46866.51","8270.56","8299","42"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","MTK","15","34120.02","29002.02","5118.00","5590","37"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","NSB","15","7052.44","5994.57","1057.87","1414","32"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","PDS","15","64430.93","54766.29","9664.64","8116","57"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","PLU","15","8238.90","7003.07","1235.83","1432","33"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","RB","15","69774.81","59308.59","10466.22","9711","35"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SGB","15","36374.59","30918.40","5456.19","4961","41"
"T207","TL POULTRY FOODS SDN BHD-CONSIGNMENT","SGM","15","8952.30","7609.45","1342.84","1492","37"
